淘宝运营助理（西安）,福州蜂味源蜂业科技有限公司,3-4.5千/月,西安-莲湖区,1年经验,大专,招2人,04-24发布,
影城运营主管,CJ CGV国际影城中国总部,4.5-6千/月,西安,2年经验,大专,招若干人,04-25发布,交通补贴|餐饮补贴|弹性工作|绩效奖金|专业培训|五险一金|带薪年假|节日福利|通讯补贴|加班补贴
市场运营部部部长(职位编号：1),西安曲江新区圣元热力有限公司,8-10万/年,西安,5-7年经验,本科,招2人,04-25发布,五险一金|交通补贴|通讯补贴|包吃|商业保险|节日福利
运营督导、招商专员、商管、营运、巡店,陕西泰华国贸物业管理有限公司,3.2-4千/月,西安-高新技术产业开发区,1年经验,大专,招2人,04-25发布,五险一金|年终奖金|带薪年假
电商运营,陕西西凤酒营销有限公司（集团总部）,8-10万/年,西安,5-7年经验,本科,招1人,04-25发布,带薪年假|五险一金|绩效奖金|节日福利|专业培训|交通补贴|餐饮补贴|通讯补贴|高温补贴
运营经理,陕西绿之领新能源科技有限公司,0.8-1万/月,西安-碑林区,5-7年经验,大专,招1人,04-25发布,绩效奖金|节假日福利
社区运营经理,新华人寿保险股份有限公司西安市雁塔支公司,1-1.5万/月,西安-雁塔区,3-4年经验,大专,招1人,04-25发布,周末双休|弹性工作|带薪年假|专业培训|加班补贴|全勤奖|绩效奖金|补充医疗保险|节日福利
运营服务部副经理,恒大集团（人寿公司）,1.2-2.2万/月,西安,8-9年经验,本科,招1人,04-26发布,
电商运营经理,陕西中和宠物食品有限公司,4-8千/月,西安-西咸新区,2年经验,大专,招1人,04-26发布,
运营总监,西安中美弘康医院管理有限公司,5-8千/月,西安-雁塔区,5-7年经验,本科,招1人,04-26发布,专业培训|周末双休|年终奖金|餐饮补贴|通讯补贴|五险|车补|节日礼品|全勤奖
电商运营经理,陕西东裕生物科技股份有限公司,4-8千/月,西安,2年经验,大专,招1人,04-26发布,补充医疗保险|专业培训|年终奖金|社保统筹|带薪年假
业管运营,友众信业金融信息服务（上海）有限公司西安第一分公司,4.5-6千/月,西安-高新技术产业开发区,无工作经验,本科,招1人,03-26发布,五险一金|补充医疗保险|员工旅游|餐饮补贴|交通补贴|通讯补贴|出国机会|年终奖金|定期体检
行政助理运营内勤,深圳前海陀螺投资管理有限公司,4-6千/月,西安-雁塔区,无工作经验,大专,招4人,03-27发布,周末双休|节日福利|全勤奖|交通补贴|餐饮补贴
网络运营工程师,陕西大辉医疗科技有限公司,4.5-6千/月,西安,3-4年经验,大专,招3人,03-27发布,补充医疗保险|通讯补贴|专业培训|绩效奖金|年终奖金|交通补贴|五险一金|节日福利
运营商经理,西安维沃通信设备有限责任公司,4.5-9千/月,西安-莲湖区,3-4年经验,大专,招若干人,03-28发布,弹性工作|绩效奖金|全勤奖|节日福利|专业培训|通讯补贴|高温补贴
新媒体运营专员,陕西煜翔企业管理咨询有限公司,2.5-4千/月,西安-未央区,2年经验,招若干人,03-28发布,新闻学 市场营销,
运营总监,北京金育壇教育咨询有限公司西安分公司,0.8-1万/月,西安,3-4年经验,大专,招2人,03-28发布,交通补贴|绩效奖金|专业培训|年终奖金|餐饮补贴
金融产品销售精英,新华人寿保险股份有限公司西安市长安路支公司,1.5-3.5万/月,西安-长安区,3-4年经验,大专,招5人,05-20发布,补充医疗保险|员工旅游|专业培训|出国机会|绩效奖金|年终奖金|弹性工作|定期体检
Java中级开发工程师,电讯盈科 西安,1-1.5万/月,西安,5-7年经验,大专,招1人,05-20发布,五险一金|定期体检|补充医疗保险|年终奖金
运营经理,陕西唐缘文化传媒有限公司,10-15万/年,西安,3-4年经验,大专,招10人,04-19发布,五险
薪资4k+前台接待+包住宿+做五休二,深圳思倍思文化有限公司,3.5-8千/月,西安-雁塔区,1年经验,高中,招4人,05-20发布,周末双休|带薪年假|五险一金|免费班车|绩效奖金|全勤奖|节日福利|专业培训|加班补贴|弹性工作
运营总监,蓝光地产西安公司,2-3万/月,西安,5-7年经验,大专,招1人,04-19发布,五险一金|餐饮补贴|通讯补贴|专业培训|定期体检|过节福利|交通补贴
人事助理（提供住宿）,西安荟萃电子科技有限公司,3-5千/月,西安,无工作经验,大专,招5人,05-20发布,五险一金|员工旅游|专业培训|弹性工作|年终奖金|绩效奖金|交通补贴|通讯补贴|出国机会|晋升机会
数学辅导老师（小学）,陕西猿起信息科技有限公司,4.5-8千/月,西安-曲江文化新区,无工作经验,本科,招100人,05-20发布,绩效奖金|弹性工作|出国机会|专业培训|定期体检|六险一金|年度出国游|下午茶健身房|餐饮补贴
运营专员,西安澳通电讯技术股份有限公司,4-6千/月,西安-高新技术产业开发区,无工作经验,大专,招20人,04-19发布,周末双休|带薪年假|五险一金|节日福利
新媒体运营专员,广州睿方进出口有限公司,4-6千/月,西安,3-4年经验,本科,招若干人,04-19发布,
市场运营总监,陕西智地商业品牌管理有限公司,0.8-1万/月,西安-雁塔区,3-4年经验,大专,招1人,04-19发布,
运营督导,祝博士教育集团,4.5-6千/月,西安-雁塔区,1年经验,大专,招5人,04-19发布,绩效奖金|专业培训|员工旅游|年终奖金|工作餐|全勤奖
计划运营主管/经理,前海人寿不动产（西安）,15-30万/年,西安-浐灞生态区,5-7年经验,本科,招1人,04-19发布,五险一金|补充医疗保险|交通补贴|餐饮补贴|通讯补贴|专业培训|绩效奖金|定期体检
酒店运营经理,舍住（上海）信息技术有限公司,1-1.5万/月,西安,5-7年经验,大专,招1人,04-19发布,
新媒体运营,陕西沃野智划旅游景区开发有限公司,3-4.5千/月,西安-雁塔区,1年经验,本科,招1人,04-20发布,全勤奖|年终奖金|专业培训|员工旅游|交通补贴
网络运营主管,西安万花生态农业庄园有限公司,0.8-1万/月,西安-雁塔区,5-7年经验,大专,招2人,04-20发布,
电商运营拼多多运营,西安云鲜风农业科技有限公司,4.5-6千/月,西安-雁塔区,1年经验,大专,招2人,04-21发布,专业培训|绩效奖金
人力资源专员,陕西一品华悦商业运营管理有限公司,3.5-5千/月,西安-碑林区,2年经验,大专,招2人,05-20发布,五险一金|通讯补贴|餐饮补贴|交通补贴|年终奖金|绩效奖金
管理培训生（酒店运营方向）,上海亚朵商业（管理）集团股份有限公司,3.3-5.5千/月,上海-闵行区,无工作经验,本科,招若干人,04-21发布,节日福利|五险一金|带薪年假|专业培训|定期体检|年终奖金|项目奖金
工程主管,陕西万悦商业运营物业管理有限公司,6-8千/月,西安-新城区,5-7年经验,大专,招1人,05-20发布,交通补贴|餐饮补贴|节日福利|全勤奖|弹性工作|带薪年假
客户经理 周末双休,小满科技陕西运营中心,0.3-1.5万/月,西安-未央区,1年经验,大专,招若干人,05-20发布,五险一金|员工旅游|交通补贴|餐饮补贴|通讯补贴|专业培训|绩效奖金|年终奖金|定期体检
市场经理,西安国际社区时尚小镇运营管理有限公司,1-1.5万/月,西安-高新技术产业开发区,5-7年经验,本科,招1人,05-20发布,周末双休|弹性工作|带薪年假|五险一金|交通补贴|节日福利|通讯补贴|餐饮补贴
商品专员（鞋类）,陕西舜鸿商业运营有限公司,2.6-4千/月,西安-新城区,2年经验,大专,招2人,05-20发布,
AE,陕西贝壳闹海房地产经纪有限公司,5-8千/月,西安,1年经验,本科,招5人,05-20发布,
轻餐饮研发经理,西安迈德思餐饮管理有限公司,1-1.5万/月,西安,5-7年经验,大专,招1人,05-20发布,交通补贴|通讯补贴|高温补贴|五险一金|节日福利|绩效奖金|专业培训
外贸专员，外贸业务员,陕西德闻科贸有限公司,6-8万/年,西安-高新技术产业开发区,1年经验,大专,招1人,05-20发布,
市场专员,陕西天一汽车销售服务有限责任公司,3-4.5千/月,西安,1年经验,大专,招1人,05-20发布,
知名打车软件客诉岗,陕西省通信服务有限公司中天信息分公司,3.5-7.5千/月,西安-雁塔区,无工作经验,大专,招20人,05-20发布,
电商运营辅导,北京宝润兴业科技股份有限公司,4-6千/月,西安-碑林区,3-4年经验,本科,招1人,04-12发布,五险一金|定期体检|绩效奖金
淘宝网络运营经理,西安市碑林区新广发布艺店,1-1.5万/月,西安-灞桥区,3-4年经验,高中,招1人,04-12发布,
平台运营经理,陕西尚品树人教育科技有限公司,20-30万/年,西安-碑林区,3-4年经验,大专,招2人,04-13发布,
专升本项目运营主管,北京中公教育科技股份有限公司,0.8-1.5万/月,西安-新城区,3-4年经验,大专,招1人,04-13发布,五险一金|专业培训|定期体检|年终奖金|交通补贴|餐饮补贴|弹性工作
新媒体运营,万胜商贸,4.5-6千/月,西安-雁塔区,无工作经验,大专,招2人,04-13发布,周末双休|弹性工作|带薪年假|五险一金|包住宿|全勤奖|绩效奖金|高温补贴|节日福利
阿里巴巴运营,西安萱御紫金药业有限公司,0.6-1万/月,西安-雁塔区,1年经验,大专,招5人,04-13发布,绩效奖金|年终奖金|交通补贴|餐饮补贴|通讯补贴|员工旅游|五险一金
市场运营专员,西安融科通信技术有限公司,0.8-1万/月,西安,2年经验,本科,招2人,04-14发布,五险一金|员工旅游|绩效奖金|定期体检|住宿
市场运营总监,陕西省水务集团全乐康养实业有限公司,6-8千/月,西安-高新技术产业开发区,5-7年经验,本科,招1人,04-14发布,五险一金|补充医疗保险|员工旅游|专业培训|绩效奖金|年终奖金|定期体检
油站运营总监,河南省豫东石油有限公司,1-1.5万/月,西安,5-7年经验,本科,招1人,04-14发布,五险一金|员工旅游|交通补贴|通讯补贴|绩效奖金|年终奖金|定期体检|补充医疗保险
淘宝运营主管、摄影师,元古代贸易（西安）有限公司,4.5-6千/月,西安-雁塔区,5-7年经验,大专,招4人,04-14发布,
新媒体运营,诺亚国际英语,1-1.5万/月,西安-高新技术产业开发区,3-4年经验,本科,招1人,04-14发布,弹性工作|专业培训|法定节假日|节日福利|全勤奖|带薪年假|五险
产业运营经理,亿达科技新城管理有限公司,5-8千/月,西安,无工作经验,本科,招1人,04-14发布,五险一金|绩效奖金|餐饮补贴|年终奖金|周末双休|定期体检
中央空调运营管理,陕西德昌嘉业人工环境有限公司,4.5-6千/月,西安-高新技术产业开发区,1年经验,大专,招若干人,04-14发布,周末双休|全勤奖|专业培训|五险一金|节日福利|补充医疗保险|年终奖金
新媒体运营专员,陕西金骏斗山机械设备有限公司,3-4.5千/月,西安-雁塔区,1年经验,大专,招2人,04-14发布,
运营助理（房地产）,西北绿城房地产有限公司,6-8千/月,西安-西咸新区,无工作经验,本科,招1人,04-15发布,五险一金|补充医疗保险|交通补贴|餐饮补贴|通讯补贴|定期体检|年底绩效奖金|专业培训
运营总监,西安佳卓信息科技有限公司,30-40万/年,西安,3-4年经验,本科,招1人,04-15发布,五险一金|定期体检|员工旅游|年终奖金|绩效奖金|专业培训|补充医疗保险|补充公积金|餐饮补贴|通讯补贴
运营专员,沣邦融资租赁（上海）有限公司,4-6千/月,西安,无工作经验,大专,招2人,05-09发布,带薪年假|五险一金|绩效奖金|补充医疗保险|定期体检
流量运营经理/高级经理,DotC United Group,2-2.5万/月,上海-徐汇区,3-4年经验,本科,招1人,05-08发布,五险一金|员工旅游|餐饮补贴|绩效奖金|年终奖金|股票期权|弹性工作|定期体检
二手车C2B城市运营专员(西安),好车酷酷二手车经纪（天津）有限公司,4.5-6千/月,西安,1年经验,大专,招1人,05-09发布,五险一金|补充医疗保险|餐饮补贴|交通补贴|通讯补贴|员工旅游|弹性工作|外资|年终奖金
新媒体运营经理,陕西瑞普泰华实业有限公司,4.5-6千/月,西安-雁塔区,3-4年经验,大专,招若干人,05-09发布,节日福利|绩效奖金|包吃|包住宿|全勤奖|带薪年假
电商运营,清华德人西安幸福制药有限公司,3.5-7千/月,西安-新城区,无工作经验,本科,招6人,05-09发布,年终奖金|员工旅游|员工餐厅|公司发展好|领导好
网络安全产品（运营总监）,陕西广电智能工程有限公司,10-15万/年,西安,3-4年经验,本科,招1人,05-09发布,五险一金|定期体检|通讯补贴|交通补贴
工厂店零售运营专业经理-成都-03888,李宁（中国）体育用品有限公司,1-1.4万/月,成都-锦江区,3-4年经验,本科,招1人,05-09发布,五险一金|补充医疗保险|交通补贴|餐饮补贴|通讯补贴|年终奖金|弹性工作|定期体检
运营经理,西安雄途新能源汽车科技有限公司,4.5-6千/月,西安-未央区,1年经验,大专,招5人,05-09发布,餐饮补贴|通讯补贴|弹性工作|交通补贴|专业培训|五险一金|绩效奖金
网络俱乐部运营专员,泛想车城-粤海别克（东郊）4S店,4.5-6千/月,西安-新城区,无工作经验,招1人,05-09发布,计算机网络 计算机应用,五险一金|带薪年假|全勤奖|绩效奖金|专业培训|节日福利|高温补贴
汽车金融运营专员,霆科国际融资租赁有限公司,3-4.5千/月,西安-经济技术开发区,1年经验,大专,招若干人,05-15发布,员工旅游|交通补贴|绩效奖金|享受五险|父母体检|生日福利|弹性工作
管理培训生 无经验要求应届生欢迎,西安翼睿电子科技有限公司,4-8千/月,西安,无工作经验,大专,招5人,05-20发布,五险一金|弹性工作|包住宿|绩效奖金|全勤奖|节日福利|交通补贴|通讯补贴
销售储备干部,西安佳运电子科技有限公司,6-8千/月,西安,无工作经验,中专,招8人,05-20发布,弹性工作|绩效奖金|节日福利|专业培训|法定节假日|提供住宿|周末双休
技术总监,北京空间畅想信息技术有限责任公司,2.5-3万/月,西安-高新技术产业开发区,10年以上经验,本科,招1人,05-20发布,五险一金|年终奖金|绩效奖金|带薪年假|周末双休
新媒体运营专员,西安启思谷精英幼儿园,3-4.5千/月,西安,2年经验,大专,招2人,04-01发布,包吃|包住宿|做五休二|周末双休|节日福利
游戏运营专员,陕西鹏翱电子科技有限公司,6-8千/月,西安-未央区,无工作经验,中专,招10人,04-02发布,年终奖金|专业培训
京东运营店长,西安欣宝科仪电子科技有限公司,3-4.5千/月,西安-经济技术开发区,1年经验,大专,招2人,04-02发布,带薪年假|免费班车|包住宿|全勤奖|绩效奖金|年终奖金
运营助理,国草堂（北京）生物科技有限公司,3-4.5千/月,西安-雁塔区,无工作经验,大专,招5人,04-02发布,带薪年假|绩效奖金|节日福利|专业培训|包吃|全勤奖|通讯补贴|包住宿
运营总监,神州数码系统集成服务有限公司西安分公司,1.5-2.5万/月,西安,无工作经验,本科,招1人,04-02发布,
新媒体运营专员,西安合掌文化传播有限公司,4-8千/月,西安-曲江文化新区,2年经验,大专,招1人,04-02发布,五险一金|交通补贴|专业培训|定期体检|员工活动|茶点
运营总监,陕西蓝装网络科技有限公司/大型展会公司,1.5-2万/月,西安,5-7年经验,大专,招1人,04-02发布,
网络主管/网站运营,西安华厦眼科医院有限公司,0.4-1万/月,西安,3-4年经验,本科,招4人,05-04发布,五险一金|专业培训|绩效奖金|年终奖金|弹性工作
运营主管,西安吉松商贸有限公司,3.5-5千/月,西安-未央区,2年经验,大专,招2人,05-02发布,全勤奖|绩效奖金
运营总监,陕西电猫猫智能科技有限公司,1-1.5万/月,西安-新城区,5-7年经验,大专,招1人,05-05发布,五险一金|专业培训|年终奖金|交通补贴
网站编辑/网站运营,陕西腾东信息科技有限公司,3-4.5千/月,西安-雁塔区,无工作经验,大专,招2人,05-04发布,
爱奇艺运营专员,爱奇艺西安营销服务中心,3-4.5千/月,西安,2年经验,大专,招2人,05-05发布,五险一金|带薪年假|专业培训|节日福利|全勤奖|绩效奖金|员工旅游
新媒体运营,北京国双科技有限公司,3-6千/月,西安,无工作经验,本科,招11人,04-26发布,五险一金|餐饮补贴|节日福利|带薪年假|交通补贴|补充医疗保险
运营经理,陕西百腾商贸有限公司,0.8-1万/月,西安-新城区,5-7年经验,高中,招1人,04-26发布,交通补贴|餐饮补贴|绩效奖金|年终奖金|员工旅游
新媒体运营经理,西安漫城咖啡有限公司,0.8-1万/月,西安-雁塔区,2年经验,高中,招1人,04-26发布,做五休二|带薪年假|绩效奖金|全勤奖|节日福利|专业培训|交通补贴|餐饮补贴|住房补贴|免费饮品券
新媒体运营专员,西安因变光电科技有限公司,5-6万/年,西安,2年经验,大专,招2人,04-26发布,五险一金|绩效奖金|年终奖金|弹性工作|餐饮补贴
区域运营经理汽车后市场（陕西区域）(职位编号：007),北京盛世运通商贸有限公司,1-1.5万/月,西安,2年经验,大专,招1人,04-26发布,员工旅游|交通补贴|通讯补贴|出国机会|定期体检|节日福利|年终奖金
计划运营经理,西安正荣置业发展有限公司,1.5-2万/月,西安-未央区,5-7年经验,本科,招1人,04-27发布,
淘宝运营店长,西安薇拉生物科技有限公司,0.3-1万/月,西安-雁塔区,2年经验,高中,招1人,04-28发布,周末双休|全勤奖|节日福利|专业培训
媒介专员（四海八荒艾卖驰在等你）,北京艾卖驰科技有限公司,4-8千/月,西安-高新技术产业开发区,无工作经验,大专,招10人,05-20发布,五险|员工旅游|周末双休|节日福利|年终奖金|月度奖金
计划运营主管,奥园集团西安公司,0.8-1.5万/月,西安,无工作经验,本科,招若干人,04-28发布,五险一金|员工旅游|交通补贴|餐饮补贴|通讯补贴|专业培训|年终奖金
小初语文教师,优胜教育长安校区,4.5-6千/月,西安-长安区,无工作经验,本科,招2人,05-20发布,五险一金|弹性工作|专业培训|员工旅游|绩效奖金
网约车司机管理,西安凯科汽车服务有限公司,3-5千/月,西安,1年经验,大专,招3人,05-20发布,周末双休|绩效奖金|专业培训|交通补贴|加班补贴|通讯补贴|做五休二|节日福利|社保
交通银行信用卡中心运营客户经理,交通银行信用卡中心,4.5-6千/月,西安-雁塔区,1年经验,大专,招1人,04-22发布,五险一金|补充医疗保险|年终奖金|专业培训|定期体检|绩效奖金
运营专员,西安三六九互联网产业园有限公司,3-4.5千/月,西安-曲江文化新区,2年经验,大专,招1人,04-22发布,五险一金|年终奖金|绩效奖金|带薪年假|全勤奖|节日福利
平面设计师,西安国花瓷品牌运营有限公司,4.5-6千/月,西安,无工作经验,大专,招1人,05-20发布,五险一金|补充医疗保险|餐饮补贴|绩效奖金|年终奖金
城市轨道交通运营管理专业教师,榆林能源化工职业技术学校,3-6千/月,榆林,无工作经验,大专,招3人,04-23发布,
储备干部（包住+底薪3000-5000+免费培训）,西安恒铭达电子信息科技有限公司,4-8千/月,西安-雁塔区,无工作经验,大专,招若干人,05-20发布,补充医疗保险|五险一金|员工旅游|专业培训|出国机会|餐饮补贴|绩效奖金|年终奖金|弹性工作
新媒体编辑(职位编号：005),中国网·丝路中国频道,4.5-6千/月,西安-莲湖区,3-4年经验,大专,招1人,05-20发布,交通补贴|餐饮补贴|通讯补贴|住房补贴|绩效奖金|双休|年休假|生日福利|年终奖金|五险
10010人工客服专员（呼入）,上海维音信息技术股份有限公司西安分公司,2.4-4千/月,西安,无工作经验,中专,招20人,05-20发布,弹性工作|带薪年假|五险一金|绩效奖金|节日福利|专业培训|交通补贴|餐饮补贴|通讯补贴|加班补贴
房产销售+600家门店+就近分配,陕西贝壳闹海房地产经纪有限公司,6-8千/月,西安,无工作经验,中专,招10人,05-20发布,五险一金|绩效奖金|全勤奖|节日福利|带薪年假|周末双休|加班补贴
家装合伙人,上海红星美凯龙品牌管理有限公司西安未央分公司,1-1.5万/月,西安,5-7年经验,大专,招1人,05-20发布,五险一金|绩效奖金|餐饮补贴|通讯补贴|做五休二|带薪年假|加班补贴|节日福利|生日福利|员工体检
销售主管,启德教育集团K12西安,0.8-1万/月,西安-雁塔区,3-4年经验,大专,招1人,05-20发布,五险一金|专业培训|弹性工作|定期体检|绩效奖金
运营总监,陕西钧澜商贸有限公司,1-1.5万/月,西安,3-4年经验,大专,招2人,04-15发布,五险一金|全勤奖|绩效奖金|节日福利|餐饮补贴|交通补贴|通讯补贴|加班补贴|工龄工资|高温补贴
招商运营总监,陕西信元物业管理有限公司,1-1万/月,西安-高新技术产业开发区,3-4年经验,本科,招1人,04-15发布,
运营专员（陕西）,深圳市九州传媒科技有限公司,4-6千/月,西安-雁塔区,无工作经验,本科,招1人,04-15发布,五险一金|绩效奖金|下午茶|团建
新媒体运营+社保+双休,西安链家新房,4.5-6千/月,西安-雁塔区,无工作经验,本科,招1人,04-15发布,年终奖金|节日福利|带薪年假|每年多次调薪|绩效奖金|五险一金|弹性工作|专业培训
网络运营经理,华山论剑品牌管理有限公司,0.3-1万/月,西安,2年经验,大专,招5人,04-16发布,五险一金|免费班车|员工旅游|交通补贴|餐饮补贴|定期体检
运营经理,陕西正悦堂生物科技有限责任公司,6-8千/月,西安-高新技术产业开发区,3-4年经验,本科,招1人,04-16发布,
首席运营官（coo）,西安五八亚太企业管理服务有限公司,30-40万/年,西安-雁塔区,无工作经验,本科,招1人,05-09发布,五险一金|年终奖金|绩效奖金|做五休二|全勤奖|专业培训
新媒体运营,陕西掌通家园信息科技有限公司,3-7.5千/月,西安,2年经验,大专,招5人,04-16发布,五险一金|全勤奖|绩效奖金|专业培训
线上运营,西安昌瑞泰医药有限公司,2.5-4千/月,西安-未央区,1年经验,大专,招1人,04-16发布,五险一金|交通补贴|通讯补贴|年终奖金|绩效奖金|周末双休
活动执行经理,北京中融金鼎广告传播有限责任公司,4-7千/月,西安-雁塔区,1年经验,大专,招1人,05-20发布,
直聘销售（3000+五险一金）(职位编号：2),西安平方根通讯技术有限责任公司,3-4.5千/月,西安-雁塔区,无工作经验,高中,招10人,05-20发布,五险一金|带薪年假|专业培训|节日福利|通讯补贴|全勤奖|绩效奖金|高温补贴
销售代表,南京零七优服科技股份有限公司,6-8千/月,西安-高新技术产业开发区,无工作经验,中专,招6人,05-20发布,周末双休|五险一金|节日福利|带薪年假|弹性工作
客户代表,西安泰芮斯电气有限公司,4.5-6千/月,西安-碑林区,1年经验,大专,招3人,05-20发布,五险一金|通讯补贴|餐饮补贴|交通补贴|专业培训|绩效奖金|定期体检|年终奖金
室内设计师,陕西大迈装饰工程有限公司,0.8-1.6万/月,西安-未央区,1年经验,大专,招10人,05-20发布,弹性工作|交通补贴|通讯补贴
Python高级开发工程师,西安比尔电子科技有限公司,5-7千/月,西安-雁塔区,3-4年经验,大专,招2人,05-20发布,绩效奖金|周末双休|年终奖金|五险一金|员工旅游|交通补贴|餐饮补贴|通讯补贴|出国机会
平面设计师,西安若曦生物科技有限公司,4.5-6千/月,西安-曲江文化新区,3-4年经验,大专,招1人,05-20发布,
招商运营副经理,西安海舟实业有限公司,6-8千/月,西安,3-4年经验,大专,招1人,04-03发布,五险一金|专业培训|交通补贴|年终奖金|绩效奖金
262111-客户经理（城市运营，西安）(职位编号：262111),平安国际融资租赁有限公司,20-30万/年,西安-雁塔区,2年经验,本科,招1人,04-03发布,五险一金|绩效奖金|带薪年假|定期体检|节日福利
运营（前台/收银）,西安秦安达创新体育文化发展有限公司,3-4.5千/月,西安-长安区,1年经验,中专,招20人,04-07发布,节日福利|带薪年假|包住宿|包吃|专业培训|绩效奖金|海外培训
运营经理（苏宁苏鲜生精品超市）,陕西苏宁易购销售有限公司,6-8千/月,西安,3-4年经验,大专,招2人,04-03发布,带薪年假|五险一金|绩效奖金|节日福利|专业培训|餐饮补贴|通讯补贴
高端客户经理（金融渠道运营）,中国平安人寿保险股份有限公司陕西分公司,1-1.5万/月,西安,1年经验,大专,招3人,04-04发布,做五休二|周末双休|弹性工作|带薪年假|节日福利|专业培训
高薪诚聘淘宝运营专员/经理,西安华恒天一企业管理有限公司,0.3-1.5万/月,西安,2年经验,大专,招1人,04-07发布,绩效奖金|带薪年假|节日福利|交通补贴|餐饮补贴|加班补贴|通讯补贴|高温补贴|做五休二|在职股权
地产运营策划副总,陕西中尧实业有限公司,6-8千/月,西安-雁塔区,8-9年经验,本科,招若干人,05-05发布,
新媒体运营文案编辑,西安若恩教育科技有限公司,6-8千/月,西安-碑林区,1年经验,本科,招1人,04-08发布,五险一金|员工旅游|年终奖金|弹性工作|交通补贴|专业培训|周末双休|晋升空间大
高级售前工程师（公安）-鼎富科技-华东运营中心,北京神州泰岳软件股份有限公司,1.5-2万/月,西安,5-7年经验,本科,招1人,04-08发布,五险一金|补充医疗保险|定期体检|年终奖金|餐饮补贴|专业培训
游戏运营专员,陕西汇立网络科技有限公司,3-4.5千/月,西安-高新技术产业开发区,无工作经验,中专,招10人,04-08发布,
ACN+运营支持+贝壳置业顾问,陕西首创房地产营销策划有限公司,6-8千/月,西安,无工作经验,高中,招20人,04-08发布,专业培训|节日福利|全勤奖|绩效奖金|通讯补贴|做六休一
运营总监,西安杰茜雅服饰贸易有限公司,1-2万/月,西安-新城区,5-7年经验,大专,招1人,04-08发布,弹性工作|餐饮补贴|专业培训|绩效奖金|年终奖金|交通补贴
新媒体运营/旅游+双休,武汉金淳久久商贸有限公司,3-4.5千/月,西安-雁塔区,无工作经验,大专,招2人,04-08发布,五险一金|包吃|周末双休|弹性工作|带薪年假|专业培训|餐饮补贴|加班补贴|绩效奖金|补充公积金
储备干部（住宿+五险一金）,陕西未来时光移动通讯设备有限公司,4-6千/月,西安-雁塔区,无工作经验,大专,招2人,05-20发布,五险一金|绩效奖金|全勤奖|节日福利|专业培训|包住宿
商业保理总经理,陕西天诚软件有限公司,1-2万/月,西安,8-9年经验,硕士,招1人,05-20发布,五险一金|年终奖金|定期体检|周末双休
人事助理（包住宿+五险）,西安建昭企业管理咨询有限公司,2.5-4千/月,西安-雁塔区,无工作经验,大专,招2人,05-20发布,五险一金|包住宿|全勤奖|节日福利|专业培训|绩效奖金
销售,江苏车置宝信息科技股份有限公司,6-8千/月,西安-莲湖区,无工作经验,高中,招1人,05-20发布,
维护专员,西安讯捷通讯有限公司,3-4.5千/月,西安-新城区,1年经验,大专,招2人,05-20发布,带薪年假|五险一金|加班补贴|绩效奖金
高铁贵宾厅接待专员--西安,同程艺龙,6-8千/月,西安,无工作经验,大专,招1人,05-20发布,
设计,陕西曼蒂商业运营管理有限公司,5-7万/年,西安-曲江文化新区,3-4年经验,本科,招1人,03-30发布,
营运经理,上海倍璞实业有限公司,1-1.5万/月,西安,5-7年经验,大专,招若干人,05-20发布,五险一金|补充医疗保险|绩效奖金|年终奖金|员工午餐|节日福利|生日福利|年度调薪
月薪8K诚招销售代表,西安核鑫品牌营销策划有限公司,0.8-1万/月,西安-未央区,无工作经验,高中,招10人,05-20发布,
房地产策划,新联康（中国）有限公司陕西分公司,0.8-1万/月,西安-灞桥区,3-4年经验,大专,招2人,05-20发布,带薪年假|五险一金|全勤奖|节日福利|专业培训|绩效奖金|交通补贴|年终奖金|员工旅游
95511营销专员 双休   五险一金,中国平安人寿保险股份有限公司陕西分公司,6-8千/月,西安-高新技术产业开发区,无工作经验,大专,招若干人,05-20发布,五险一金|周末双休|节日福利|高温补贴
销售经理,上海清鹤科技股份有限公司,0.6-1.2万/月,西安-浐灞生态区,无工作经验,本科,招2人,05-20发布,五险一金|餐饮补贴|绩效奖金|弹性工作|快速发展空间|年终奖金|通讯补贴
直营主管（男装）,西安善首商贸有限公司,8-10万/年,西安-新城区,2年经验,大专,招3人,05-20发布,
出纳兼会计助理,北京千乘假期国际旅行社有限公司,3-5千/月,西安-碑林区,1年经验,大专,招若干人,05-20发布,
景观主创设计师,陕西木土景观工程有限公司,6-8千/月,西安-未央区,3-4年经验,本科,招2人,05-20发布,社保|单双轮休|弹性工作|员工旅游|专业培训|年终奖金
诚聘网络平台运营,西安易居商业运营管理有限公司,4.5-6千/月,西安-未央区,无工作经验,大专,招2人,04-16发布,弹性工作|员工旅游|餐饮补贴|年终奖金|绩效奖金|节日福利|交通补贴
政企事业部客户经理(职位编号：007),长城宽带网络服务有限公司西安分公司,0.5-1万/月,西安-雁塔区,1年经验,大专,招5人,05-20发布,
网站编辑,西安广深电气有限公司,3-4.5千/月,西安-雁塔区,1年经验,大专,招2人,05-20发布,
楼层主管,西安新世界时尚广场有限公司,4.5-6千/月,西安-莲湖区,1年经验,本科,招1人,05-20发布,带薪年假|五险一金|绩效奖金|节日福利|餐饮补贴
医药推广：月薪6K+五险一金,陕西九州康泰药业有限公司,6-8千/月,西安,2年经验,初中及以下,招若干人,05-20发布,五险一金
